Trade Date,Settle Date,Txn,Symbol,Security,Price,QTY,Comments,Comm,Sec Fee,Other,Foreign Withheld,Amount,Broker,Gain
7/7/2009,7/10/2009,ss,PSUN,PACIFIC SUNWEAR OF CALIF,3.068,2440,,48.8,0.2,0,0,7436.92,BTIG,0
7/7/2009,7/10/2009,ss,PVH,PVH CORP,26.596607,280,,15,0.2,0,0,7431.85,BTIG,0
7/7/2009,7/10/2009,ss,RSH,RADIOSHACK CORP,13.145904,730,,15,0.25,0,0,9581.26,BTIG,0
7/7/2009,7/10/2009,ss,SHOO,MADDEN STEVEN LTD,23.99,300,,15,0.19,0,0,7181.81,BTIG,0
7/7/2009,7/10/2009,ss,SKX,SKECHERS USA INC-CL A,9.383802,810,,16.2,0.2,0,0,7584.48,BTIG,0
7/7/2009,7/10/2009,ss,SPLS,STAPLES INC,18.970307,390,,15,0.2,0,0,7383.22,BTIG,0
7/7/2009,7/10/2009,by,TBL,TIMBERLAND CO CL A,12.770506,750,,15,0,0,0,-9592.88,BTIG,0
7/7/2009,7/10/2009,by,TIF,TIFFANY & CO NEW,24.178692,390,,15,0,0,0,-9444.69,BTIG,0
7/7/2009,7/10/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,11.109801,1060,,21.2,0,0,0,-11797.59,BTIG,0
7/7/2009,7/10/2009,ss,TSCO,TRACTOR SUPPLY COMPANY,40.614166,120,,15,0.13,0,0,4858.57,BTIG,0
7/7/2009,7/10/2009,ss,URBN,URBAN OUTFITTERS INC,19.177394,380,,15,0.19,0,0,7272.22,BTIG,0
7/7/2009,7/10/2009,ss,VFC,VF CORP,54.278571,140,,15,0.2,0,0,7583.8,BTIG,0
7/7/2009,7/10/2009,by,WRC,WARNACO GROUP INC,31.37,300,,15,0,0,0,-9426,BTIG,0
7/7/2009,7/10/2009,ss,WWW,WOLVERINE WORLD WIDE INC,21.394088,340,,15,0.19,0,0,7258.8,BTIG,0
7/7/2009,7/10/2009,cs,ZLC,ZALE CORP,4.06,360,,15,0,0,0,-1476.6,BTIG,-147.9824
7/7/2009,7/10/2009,ss,ZLC,ZALE CORP,3.917194,360,,15,0.04,0,0,1395.15,BTIG,0
7/7/2009,7/10/2009,by,ZQK,QUIKSILVER INC,1.717699,6860,,137.2,0,0,0,-11920.62,BTIG,0
7/8/2009,7/8/2009,dp,.,CASH ACCOUNT,0,0,OFFSET WIRE,0,0,0,0,24467,,0
7/8/2009,7/8/2009,wd,.,CASH ACCOUNT,0,0,Wire To JPMORGAN C-MACELLUM MANAGEMENT,0,0,0,0,-24467,,0
7/8/2009,7/13/2009,ss,AEO,AMERICAN EAGLE OUTFITTERS NEW,12.959194,770,,15.4,0.26,0,0,9962.92,BTIG,0
7/8/2009,7/13/2009,by,ANN,ANN INC,7.145102,1370,,27.4,0,0,0,-9816.19,BTIG,0
7/8/2009,7/13/2009,ss,BEBE,BEBE STORES INC,6.022801,1660,,33.2,0.26,0,0,9964.39,BTIG,0
7/8/2009,7/13/2009,ss,BGP,BORDERS GROUP INC,3.2396,2330,,46.6,0.2,0,0,7501.47,BTIG,0
7/8/2009,7/13/2009,by,BJ,BJ'S WHOLESALE CLUB INC,31.939595,990,,19.8,0,0,0,-31640,BTIG,0
7/8/2009,7/13/2009,ss,BWS,BROWN SHOE INC NEW,6.5905,1140,,22.8,0.2,0,0,7490.17,BTIG,0
7/8/2009,7/13/2009,ss,CHKE,CHEROKEE INC DEL NEW,18.730512,410,,15,0.2,0,0,7664.31,BTIG,0
7/8/2009,7/13/2009,ss,CHRS,CHARMING SHOPPES INC,3.7064,3620,,72.4,0.35,0,0,13344.42,BTIG,0
7/8/2009,7/13/2009,ss,CHS,CHICOS FAS INC,8.589,850,,17,0.19,0,0,7283.46,BTIG,0
7/8/2009,7/13/2009,ss,COH,COACH INC,24.10669,420,,15,0.27,0,0,10109.54,BTIG,0
7/8/2009,7/13/2009,by,COLM,COLUMBIA SPORTSWEAR CO,30.278,400,,15,0,0,0,-12126.2,BTIG,0
7/8/2009,7/13/2009,ss,CTRN,CITI TRENDS INC,23.365312,320,,15,0.2,0,0,7461.7,BTIG,0
7/8/2009,7/13/2009,by,DBRN,DRESS BARN INC,13.559402,720,,15,0,0,0,-9777.77,BTIG,0
7/8/2009,7/13/2009,by,DECK,DECKERS OUTDOOR CORP,64.273733,150,,15,0,0,0,-9656.06,BTIG,0
7/8/2009,7/13/2009,ss,DKS,DICKS SPORTING GOODS INC,16.931111,450,,15,0.2,0,0,7603.8,BTIG,0
7/8/2009,7/13/2009,by,DSW,DSW INC CL A,10.357104,480,,15,0,0,0,-4986.41,BTIG,0
7/8/2009,7/13/2009,ss,FBN,FURNITURE BRANDS INTL INC,2.528298,2710,,54.2,0.18,0,0,6797.31,BTIG,0
7/8/2009,7/13/2009,by,FINL,THE FINISH LINE-CL A,7.171,2330,,46.6,0,0,0,-16755.03,BTIG,0
7/8/2009,7/13/2009,by,FL,FOOT LOCKER INC,9.772,750,,15,0,0,0,-7344,BTIG,0
7/8/2009,7/13/2009,by,GCO,GENESCO INC,18.064797,690,,15,0,0,0,-12479.71,BTIG,0
7/8/2009,7/13/2009,by,GES,GUESS INC,23.608707,410,,15,0,0,0,-9694.57,BTIG,0
7/8/2009,7/13/2009,by,GPS,GAP INC,15.190906,640,,15,0,0,0,-9737.18,BTIG,0
7/8/2009,7/13/2009,ss,HD,HOME DEPOT INC,22.492909,220,,15,0.13,0,0,4933.31,BTIG,0
7/8/2009,7/13/2009,ss,HVT,HAVERTY FURNITURE INC,9.254302,1390,,27.8,0.34,0,0,12835.34,BTIG,0
7/8/2009,7/13/2009,by,JAKK,JAKKS PAC INC,12.146101,990,,19.8,0,0,0,-12044.44,BTIG,0
7/8/2009,7/13/2009,by,JAS,JO-ANN STORES INC,19.574193,620,,15,0,0,0,-12151,BTIG,0
7/8/2009,7/13/2009,by,KCP,COLE KENNETH PRODTNS INC CL A,7.007797,1880,,37.6,0,0,0,-13212.26,BTIG,0
7/8/2009,7/13/2009,ss,LOW,LOWES COS INC,18.583807,260,,15,0.13,0,0,4816.66,BTIG,0
7/8/2009,7/13/2009,by,LTD,LIMITED BRANDS INC,11.2356,850,,17,0,0,0,-9567.26,BTIG,0
7/8/2009,7/13/2009,ss,LULU,LULULEMON ATHLETICA INC,11.708,430,,15,0.13,0,0,5019.31,BTIG,0
7/8/2009,7/13/2009,by,M,MACYS INC,10.6876,900,,18,0,0,0,-9636.84,BTIG,0
7/8/2009,7/13/2009,ss,MAT,MATTEL INC,15.22551,490,,15,0.2,0,0,7445.3,BTIG,0
7/8/2009,7/13/2009,ss,MOV,MOVADO GROUP INC,9.5165,800,,16,0.2,0,0,7597,BTIG,0
7/8/2009,7/13/2009,cs,NDN,99 CENTS ONLY STORES,13.4,400,,15,0,0,0,-5375,BTIG,-138.7016
7/8/2009,7/13/2009,ss,NDN,99 CENTS ONLY STORES,13.38,100,,15,0.04,0,0,1322.96,BTIG,0
7/8/2009,7/13/2009,ss,ODP,OFFICE DEPOT INC,3.740602,1960,,39.2,0.19,0,0,7292.19,BTIG,0
7/8/2009,7/13/2009,by,OXM,OXFORD INDUSTRIES INC,9.845802,710,,15,0,0,0,-7005.52,BTIG,0
7/8/2009,7/13/2009,ss,PLCE,CHILDREN'S PLACE,25.3868,200,,15,0.14,0,0,5062.22,BTIG,0
7/8/2009,7/13/2009,by,POOL,POOL CORPORATION,15.9,760,,15.2,0,0,0,-12099.2,BTIG,0
7/8/2009,7/13/2009,ss,PSUN,PACIFIC SUNWEAR OF CALIF,3.015399,2480,,49.6,0.2,0,0,7428.39,BTIG,0
7/8/2009,7/13/2009,ss,PVH,PVH CORP,26.497285,280,,15,0.2,0,0,7404.04,BTIG,0
7/8/2009,7/13/2009,ss,RSH,RADIOSHACK CORP,13.115103,770,,15.4,0.26,0,0,10082.97,BTIG,0
7/8/2009,7/13/2009,ss,SHOO,MADDEN STEVEN LTD,24.268,320,,15,0.2,0,0,7750.56,BTIG,0
7/8/2009,7/13/2009,ss,SKX,SKECHERS USA INC-CL A,9.146296,1280,,25.6,0.31,0,0,11681.35,BTIG,0
7/8/2009,7/13/2009,ss,SPLS,STAPLES INC,19.215,400,,15,0.2,0,0,7670.8,BTIG,0
7/8/2009,7/13/2009,by,TBL,TIMBERLAND CO CL A,12.402597,770,,15.4,0,0,0,-9565.4,BTIG,0
7/8/2009,7/13/2009,by,TIF,TIFFANY & CO NEW,25.013195,410,,15,0,0,0,-10270.41,BTIG,0
7/8/2009,7/13/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,10.84,300,,15,0,0,0,-3267,BTIG,0
7/8/2009,7/13/2009,cs,TSCO,TRACTOR SUPPLY COMPANY,43.858699,715,,15,0,0,0,-31373.97,BTIG,-2052.07
7/8/2009,7/13/2009,ss,URBN,URBAN OUTFITTERS INC,19.575,400,,15,0.21,0,0,7814.79,BTIG,0
7/8/2009,7/13/2009,ss,VFC,VF CORP,54.443571,140,,15,0.2,0,0,7606.9,BTIG,0
7/8/2009,7/13/2009,by,WRC,WARNACO GROUP INC,30.913,310,,15,0,0,0,-9598.03,BTIG,0
7/8/2009,7/13/2009,ss,WWW,WOLVERINE WORLD WIDE INC,21.4558,350,,15,0.2,0,0,7494.33,BTIG,0
7/8/2009,7/13/2009,by,ZQK,QUIKSILVER INC,1.71,600,,15,0,0,0,-1041,BTIG,0
7/8/2009,7/13/2009,sl,ZQK,QUIKSILVER INC,1.6,5000,,100,0.21,0,0,7899.79,BTIG,-1909.21
7/9/2009,7/14/2009,cs,DKS,DICKS SPORTING GOODS INC,17.1275,1000,,20,0,0,0,-17147.5,BTIG,-514.5978
7/9/2009,7/14/2009,ss,FBN,FURNITURE BRANDS INTL INC,2.808,250,,15,0.02,0,0,686.98,BTIG,0
7/9/2009,7/14/2009,sl,LTD,LIMITED BRANDS INC,10.818,1500,,30,0.42,0,0,16196.58,BTIG,-2311.334
7/9/2009,7/14/2009,cs,NDN,99 CENTS ONLY STORES,13.616601,2925,,58.5,0,0,0,-39887.06,BTIG,-1014.6784
7/9/2009,7/14/2009,by,OXM,OXFORD INDUSTRIES INC,9.33,400,,15,0,0,0,-3747,BTIG,0
7/9/2009,7/14/2009,cs,RSH,RADIOSHACK CORP,13.121798,1190,,23.8,0,0,0,-15638.74,BTIG,-43.2642
7/10/2009,7/15/2009,by,BIG,BIG LOTS INC,19.736,1060,,21.2,0,0,0,-20941.36,BTIG,0
7/10/2009,7/15/2009,by,BIG,BIG LOTS INC,19.89,150,,15,0,0,0,-2998.5,BTIG,0
7/10/2009,7/15/2009,cs,DKS,DICKS SPORTING GOODS INC,17.0054,1050,,21,0,0,0,-17876.67,BTIG,-139.8587
7/10/2009,7/15/2009,sl,LTD,LIMITED BRANDS INC,10.744602,680,,15,0.19,0,0,7291.14,BTIG,-712.2566
7/10/2009,7/15/2009,ss,MAT,MATTEL INC,15.1944,950,,19,0.38,0,0,14415.3,BTIG,0
7/10/2009,7/15/2009,cs,PLCE,CHILDREN'S PLACE,25.789298,670,,15,0,0,0,-17293.83,BTIG,-445.1795
7/10/2009,7/15/2009,ss,VFC,VF CORP,54.686115,260,,15,0.37,0,0,14203.02,BTIG,0
7/10/2009,7/15/2009,ss,ZLC,ZALE CORP,3.9,500,,15,0.06,0,0,1934.94,BTIG,0
7/10/2009,7/15/2009,sl,ZQK,QUIKSILVER INC,1.5443,5000,,100,0.2,0,0,7621.3,BTIG,-2187.7
7/13/2009,7/16/2009,by,BIG,BIG LOTS INC,20.192598,1220,,24.4,0,0,0,-24659.37,BTIG,0
7/13/2009,7/16/2009,ss,CHRS,CHARMING SHOPPES INC,3.730598,2140,,42.8,0.21,0,0,7940.47,BTIG,0
7/13/2009,7/16/2009,ss,CTRN,CITI TRENDS INC,25.22,300,,15,0.2,0,0,7550.8,BTIG,0
7/13/2009,7/16/2009,cs,FBN,FURNITURE BRANDS INTL INC,2.788702,2250,,45,0,0,0,-6319.58,BTIG,-676.0569
7/13/2009,7/16/2009,by,FOSL,FOSSIL INC,22.446292,445,,15,0,0,0,-10003.6,BTIG,0
7/13/2009,7/16/2009,cs,HD,HOME DEPOT INC,23.042604,430,,15,0,0,0,-9923.32,BTIG,-264.54
7/13/2009,7/16/2009,ss,LOW,LOWES COS INC,19.1012,1025,,20.5,0.51,0,0,19557.72,BTIG,0
7/13/2009,7/16/2009,by,M,MACYS INC,10.558294,815,,16.3,0,0,0,-8621.31,BTIG,0
7/13/2009,7/16/2009,ss,SKX,SKECHERS USA INC-CL A,9.8125,500,,15,0.13,0,0,4891.12,BTIG,0
7/13/2009,7/16/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,11.731395,860,,17.2,0,0,0,-10106.2,BTIG,0
7/14/2009,7/17/2009,cs,AEO,AMERICAN EAGLE OUTFITTERS NEW,13.4052,2415,,48.3,0,0,0,-32421.86,BTIG,-798.463
7/14/2009,7/17/2009,cs,BEBE,BEBE STORES INC,6.0687,3000,,60,0,0,0,-18266.1,BTIG,-154.1922
7/14/2009,7/17/2009,by,BIG,BIG LOTS INC,20.585394,710,,15,0,0,0,-14630.63,BTIG,0
7/14/2009,7/17/2009,ss,CHKE,CHEROKEE INC DEL NEW,19.428697,745,,15,0.38,0,0,14459,BTIG,0
7/14/2009,7/17/2009,ss,CHS,CHICOS FAS INC,9.0199,1605,,32.1,0.38,0,0,14444.46,BTIG,0
7/14/2009,7/17/2009,ss,COH,COACH INC,24.522198,605,,15,0.39,0,0,14820.54,BTIG,0
7/14/2009,7/17/2009,ss,CSTR,COINSTAR INC,25.683,570,,15,0.38,0,0,14623.93,BTIG,0
7/14/2009,7/17/2009,cs,FBN,FURNITURE BRANDS INTL INC,2.905698,3385,,67.7,0,0,0,-9903.49,BTIG,-585.5609
7/14/2009,7/17/2009,sl,FINL,THE FINISH LINE-CL A,7.5914,2000,,40,0.4,0,0,15142.4,BTIG,198.4
7/14/2009,7/17/2009,sl,GCO,GENESCO INC,18.494202,790,,15.8,0.38,0,0,14594.24,BTIG,-349.795
7/14/2009,7/17/2009,ss,LOW,LOWES COS INC,19.476706,750,,15,0.38,0,0,14592.15,BTIG,0
7/14/2009,7/17/2009,ss,MAT,MATTEL INC,15.612801,1560,,31.2,0.63,0,0,24324.14,BTIG,0
7/14/2009,7/17/2009,ss,MOV,MOVADO GROUP INC,10.316397,1460,,29.2,0.39,0,0,15032.35,BTIG,0
7/14/2009,7/17/2009,by,NWY,NEW YORK & CO INC,2.8,1700,,34,0,0,0,-4794,BTIG,0
7/14/2009,7/17/2009,cs,PVH,PVH CORP,27.959211,355,,15,0,0,0,-9940.52,BTIG,-545.8059
7/14/2009,7/17/2009,cs,RSH,RADIOSHACK CORP,13.655003,1535,,30.7,0,0,0,-20991.13,BTIG,-608.8093
7/14/2009,7/17/2009,ss,SHOO,MADDEN STEVEN LTD,25.105,580,,15,0.38,0,0,14545.52,BTIG,0
7/14/2009,7/17/2009,cs,SKX,SKECHERS USA INC-CL A,10.283,1620,,32.4,0,0,0,-16690.86,BTIG,-1937.5301
7/14/2009,7/17/2009,ss,SPLS,STAPLES INC,19.928291,480,,15,0.25,0,0,9550.33,BTIG,0
7/14/2009,7/17/2009,sl,TIF,TIFFANY & CO NEW,27.006106,750,,15,0.53,0,0,20239.05,BTIG,799.631
7/14/2009,7/17/2009,cs,WWW,WOLVERINE WORLD WIDE INC,22.1119,2310,,46.2,0,0,0,-51124.69,BTIG,-1060.7
7/15/2009,7/20/2009,cs,AEO,AMERICAN EAGLE OUTFITTERS NEW,13.8213,2400,,48,0,0,0,-33219.12,BTIG,387.833
7/15/2009,7/20/2009,sl,ANN,ANN INC,7.672898,1570,,31.4,0.31,0,0,12014.74,BTIG,-1166.3506
7/15/2009,7/20/2009,cs,BWS,BROWN SHOE INC NEW,7.3823,1500,,30,0,0,0,-11103.45,BTIG,-1203.1064
7/15/2009,7/20/2009,cs,CHRS,CHARMING SHOPPES INC,4.3297,3000,,60,0,0,0,-13049.1,BTIG,-2371.3677
7/15/2009,7/20/2009,sl,GCO,GENESCO INC,19.3825,1000,,20,0.5,0,0,19362,BTIG,921.3414
7/15/2009,7/20/2009,ss,HVT,HAVERTY FURNITURE INC,10.135305,950,,19,0.25,0,0,9609.29,BTIG,0
7/15/2009,7/20/2009,sl,JAS,JO-ANN STORES INC,21.514197,1115,,22.3,0.62,0,0,23965.41,BTIG,445.5309
7/15/2009,7/20/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,6.648099,3735,,74.7,0.64,0,0,24755.31,BTIG,-1649.7644
7/15/2009,7/20/2009,by,LTD,LIMITED BRANDS INC,11.508701,1340,,26.8,0,0,0,-15448.46,BTIG,0
7/15/2009,7/20/2009,sl,M,MACYS INC,11.925099,2010,,40.2,0.62,0,0,23928.63,BTIG,404.35
7/15/2009,7/20/2009,by,NWY,NEW YORK & CO INC,2.9551,6270,,125.4,0,0,0,-18653.88,BTIG,0
7/15/2009,7/20/2009,cs,ODP,OFFICE DEPOT INC,4.4697,3170,,63.4,0,0,0,-14232.35,BTIG,-2278.5196
7/15/2009,7/20/2009,cs,PVH,PVH CORP,29.834797,1455,,29.1,0,0,0,-43438.73,BTIG,-2912.6741
7/15/2009,7/20/2009,cs,RSH,RADIOSHACK CORP,14.001601,2135,,42.7,0,0,0,-29936.12,BTIG,-304.9265
7/15/2009,7/20/2009,cs,SHOO,MADDEN STEVEN LTD,25.969388,180,,15,0,0,0,-4689.49,BTIG,-380.404
7/15/2009,7/20/2009,ss,SKX,SKECHERS USA INC-CL A,11.427095,840,,16.8,0.25,0,0,9581.71,BTIG,0
7/15/2009,7/20/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,12.4738,1050,,21,0,0,0,-13118.49,BTIG,0
7/15/2009,7/20/2009,ss,URBN,URBAN OUTFITTERS INC,21.913311,305,,15,0.18,0,0,6668.38,BTIG,0
7/15/2009,7/20/2009,sl,WRC,WARNACO GROUP INC,33.133594,370,,15,0.32,0,0,12244.11,BTIG,-287.0431
7/15/2009,7/20/2009,ss,XRT,SPDR S&P RETAIL,28.5351,1690,,33.8,1.24,0,0,48189.28,BTIG,0
7/15/2009,7/20/2009,ss,ZLC,ZALE CORP,4.242299,2240,,44.8,0.25,0,0,9457.7,BTIG,0
7/16/2009,7/21/2009,cs,CHRS,CHARMING SHOPPES INC,4.2309,3020,,60.4,0,0,0,-12837.72,BTIG,-2064.5514
7/16/2009,7/21/2009,cs,COH,COACH INC,26.18,550,,15,0,0,0,-14414,BTIG,-1136.9467
7/16/2009,7/21/2009,cs,CTRN,CITI TRENDS INC,27.849006,815,,16.3,0,0,0,-22713.24,BTIG,-3438.5877
7/16/2009,7/21/2009,cs,DKS,DICKS SPORTING GOODS INC,18.599304,935,,18.7,0,0,0,-17409.05,BTIG,-1491.9035
7/16/2009,7/21/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,6.6605,5440,,108.8,0.94,0,0,36123.38,BTIG,-1869.8556
7/16/2009,7/21/2009,cs,ODP,OFFICE DEPOT INC,4.4312,2190,,43.8,0,0,0,-9748.13,BTIG,-1049.0859
7/16/2009,7/21/2009,sl,OXM,OXFORD INDUSTRIES INC,10.4876,3800,,76,1.03,0,0,39775.85,BTIG,-2369.46
7/16/2009,7/21/2009,cs,PLCE,CHILDREN'S PLACE,29.532601,665,,15,0,0,0,-19654.18,BTIG,-2135.4705
7/16/2009,7/21/2009,sl,TPX,TEMPUR-PEDIC INTERNATIONAL,13.068698,1590,,31.8,0.54,0,0,20746.89,BTIG,-198.4943
7/16/2009,7/21/2009,cs,URBN,URBAN OUTFITTERS INC,21.563503,1410,,28.2,0,0,0,-30432.74,BTIG,-2948.0232
7/16/2009,7/21/2009,sl,WRC,WARNACO GROUP INC,34.1728,1500,,30,1.32,0,0,51227.88,BTIG,3250.5531
7/17/2009,7/22/2009,cs,BGP,BORDERS GROUP INC,3.9995,3660,,73.2,0,0,0,-14711.37,BTIG,-3024.9814
7/17/2009,7/22/2009,cs,BWS,BROWN SHOE INC NEW,7.509097,1285,,25.7,0,0,0,-9674.89,BTIG,-1009.4728
7/17/2009,7/22/2009,cs,CHRS,CHARMING SHOPPES INC,4.3671,3400,,68,0,0,0,-14916.14,BTIG,-2545.1353
7/17/2009,7/22/2009,sl,COLM,COLUMBIA SPORTSWEAR CO,32.862793,290,,15,0.25,0,0,9514.96,BTIG,391.3954
7/17/2009,7/22/2009,cs,CTRN,CITI TRENDS INC,29.2263,500,,15,0,0,0,-14628.15,BTIG,-2307.6815
7/17/2009,7/22/2009,cs,MAT,MATTEL INC,17.441701,2780,,55.6,0,0,0,-48543.53,BTIG,-6009.3182
7/17/2009,7/22/2009,cs,MOV,MOVADO GROUP INC,11.480401,2090,,41.8,0,0,0,-24035.84,BTIG,-4038.7056
7/17/2009,7/22/2009,sl,POOL,POOL CORPORATION,18.362602,780,,15.6,0.37,0,0,14306.86,BTIG,1231.8003
7/17/2009,7/22/2009,cs,SKX,SKECHERS USA INC-CL A,12.129197,1370,,27.4,0,0,0,-16644.4,BTIG,-3945.5924
7/17/2009,7/22/2009,ss,XRT,SPDR S&P RETAIL,28.754699,3760,,75.2,2.78,0,0,108039.69,BTIG,0
7/20/2009,7/23/2009,cs,BGP,BORDERS GROUP INC,3.982099,2420,,48.4,0,0,0,-9685.08,BTIG,-1830.5508
7/20/2009,7/23/2009,sl,GES,GUESS INC,27.009,730,,15,0.51,0,0,19701.06,BTIG,528.9063
7/20/2009,7/23/2009,sl,GPS,GAP INC,16.340201,895,,17.9,0.38,0,0,14606.2,BTIG,93.1452
7/20/2009,7/23/2009,cs,MOV,MOVADO GROUP INC,11.8,1040,,20.8,0,0,0,-12292.8,BTIG,-1849.4552
7/20/2009,7/23/2009,by,NWY,NEW YORK & CO INC,3.048401,3140,,62.8,0,0,0,-9634.78,BTIG,0
7/20/2009,7/23/2009,cs,PSUN,PACIFIC SUNWEAR OF CALIF,3.3798,3560,,71.2,0,0,0,-12103.29,BTIG,-1410.9038
7/20/2009,7/23/2009,by,WSM,WILLIAMS-SONOMA INC,12.577698,1860,,37.2,0,0,0,-23431.72,BTIG,0
7/20/2009,7/23/2009,sl,WSM,WILLIAMS-SONOMA INC,12.62,900,,18,0.3,0,0,11339.7,BTIG,1.771
7/20/2009,7/23/2009,cs,ZLC,ZALE CORP,4.2758,3415,,68.3,0,0,0,-14670.16,BTIG,-2066.7458
7/21/2009,7/24/2009,sl,BBBY,BED BATH & BEYOND INC,33.58,285,,15,0.25,0,0,9555.05,BTIG,776.2221
7/21/2009,7/24/2009,sl,BIG,BIG LOTS INC,21.554805,670,,15,0.38,0,0,14426.34,BTIG,619.9708
7/21/2009,7/24/2009,cs,CHKE,CHEROKEE INC DEL NEW,19.906291,480,,15,0,0,0,-9570.02,BTIG,-601.0649
7/21/2009,7/24/2009,cs,CSTR,COINSTAR INC,29.580301,1095,,21.9,0,0,0,-32412.33,BTIG,-4139.1702
7/21/2009,7/24/2009,ss,CTRN,CITI TRENDS INC,27.258512,410,,15,0.29,0,0,11160.7,BTIG,0
7/21/2009,7/24/2009,sl,FOSL,FOSSIL INC,24.727206,580,,15,0.37,0,0,14326.41,BTIG,16.9008
7/21/2009,7/24/2009,ss,LULU,LULULEMON ATHLETICA INC,14.71421,285,,15,0.11,0,0,4178.44,BTIG,0
7/21/2009,7/24/2009,sl,TBL,TIMBERLAND CO CL A,14.092196,1020,,20.4,0.37,0,0,14353.27,BTIG,432.82
7/21/2009,7/24/2009,sl,TIF,TIFFANY & CO NEW,28.539,840,,16.8,0.62,0,0,23955.34,BTIG,3116.3682
7/21/2009,7/24/2009,sl,TPX,TEMPUR-PEDIC INTERNATIONAL,13.972594,690,,15,0.25,0,0,9625.84,BTIG,916.7963
7/21/2009,7/24/2009,cs,VFC,VF CORP,60.3425,160,,15,0,0,0,-9669.8,BTIG,-1001.628
7/21/2009,7/24/2009,ss,WRC,WARNACO GROUP INC,34.8275,700,,15,0.63,0,0,24363.62,BTIG,0
7/22/2009,7/27/2009,cs,BGP,BORDERS GROUP INC,4.0184,2370,,47.4,0,0,0,-9571.01,BTIG,-1657.8692
7/22/2009,7/27/2009,cs,CSTR,COINSTAR INC,30.25,315,,15,0,0,0,-9543.75,BTIG,-1315.1154
7/22/2009,7/27/2009,sl,FINL,THE FINISH LINE-CL A,8.25,660,,15,0.14,0,0,5429.86,BTIG,569.7357
7/22/2009,7/27/2009,cs,HVT,HAVERTY FURNITURE INC,10.248402,1890,,37.8,0,0,0,-19407.28,BTIG,-1955.1713
7/22/2009,7/27/2009,by,KCP,COLE KENNETH PRODTNS INC CL A,7.000296,810,,16.2,0,0,0,-5686.44,BTIG,0
7/22/2009,7/27/2009,by,LTD,LIMITED BRANDS INC,12.0213,400,,15,0,0,0,-4823.52,BTIG,0
7/22/2009,7/27/2009,ss,ODP,OFFICE DEPOT INC,4.52,950,,19,0.12,0,0,4274.88,BTIG,0
7/22/2009,7/27/2009,sl,TPX,TEMPUR-PEDIC INTERNATIONAL,14.157103,1198,,23.96,0.44,0,0,16935.81,BTIG,2441.6762
7/22/2009,7/27/2009,cs,VFC,VF CORP,63.45,150,,15,0,0,0,-9532.5,BTIG,-1397.382
7/22/2009,7/27/2009,ss,WRC,WARNACO GROUP INC,35.295791,240,,15,0.22,0,0,8455.77,BTIG,0
7/22/2009,7/27/2009,cs,XRT,SPDR S&P RETAIL,29.69,500,,15,0,0,0,-14860,BTIG,-602.8166
7/23/2009,7/28/2009,cs,BGP,BORDERS GROUP INC,4.178198,2370,,47.4,0,0,0,-9949.73,BTIG,-1761.6423
7/23/2009,7/28/2009,by,CBK,CHRISTOPHER & BANKS CORP,6.892,740,,15,0,0,0,-5115.08,BTIG,0
7/23/2009,7/28/2009,cs,CHKE,CHEROKEE INC DEL NEW,19.832704,440,,15,0,0,0,-8741.39,BTIG,-479.628
7/23/2009,7/28/2009,ss,CHRS,CHARMING SHOPPES INC,4.539796,1080,,21.6,0.13,0,0,4881.25,BTIG,0
7/23/2009,7/28/2009,sl,COLM,COLUMBIA SPORTSWEAR CO,35.247407,270,,15,0.25,0,0,9501.55,BTIG,1007.1968
7/23/2009,7/28/2009,by,DECK,DECKERS OUTDOOR CORP,68,100,,15,0,0,0,-6815,BTIG,0
7/23/2009,7/28/2009,by,GPS,GAP INC,15.85,300,,15,0,0,0,-4770,BTIG,0
7/23/2009,7/28/2009,ss,HBI,HANESBRANDS INC,15.976292,615,,15,0.26,0,0,9810.16,BTIG,0
7/23/2009,7/28/2009,cs,HVT,HAVERTY FURNITURE INC,11.035099,1310,,26.2,0,0,0,-14482.18,BTIG,-2370.3465
7/23/2009,7/28/2009,by,KCP,COLE KENNETH PRODTNS INC CL A,7.280897,1370,,27.4,0,0,0,-10002.23,BTIG,0
7/23/2009,7/28/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,7.34,100,,15,0.02,0,0,718.98,BTIG,-11.1098
7/23/2009,7/28/2009,ss,MAT,MATTEL INC,17.75,540,,15,0.25,0,0,9569.75,BTIG,0
7/23/2009,7/28/2009,by,NWY,NEW YORK & CO INC,3.510099,1510,,30.2,0,0,0,-5330.45,BTIG,0
7/23/2009,7/28/2009,sl,POOL,POOL CORPORATION,22.607896,1060,,21.2,0.62,0,0,23942.55,BTIG,6482.7586
7/23/2009,7/28/2009,cs,PSUN,PACIFIC SUNWEAR OF CALIF,3.0334,4620,,92.4,0,0,0,-14106.71,BTIG,14.5443
7/23/2009,7/28/2009,ss,WRC,WARNACO GROUP INC,36.092185,270,,15,0.26,0,0,9729.63,BTIG,0
7/23/2009,7/28/2009,cs,XRT,SPDR S&P RETAIL,30.32,500,,15,0,0,0,-15175,BTIG,-917.8166
